date,identifier,sector,index_membership,market_cap,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
29-10-04,1781500,Sector8,TRUE,7401.654733,0.265152243,-1.272870465,3.470767589,-3.341306544,-0.689755542,-1.208939191,0.391134439,-0.817804752,TRUE,0,2
30-11-04,1781500,Sector11,TRUE,9364.220089,0.004859756,-0.533613658,9.066494408,1.077257176,0.501327703,-0.019561826,1.066967236,1.04740541,FALSE,3,3
31-12-04,1781500,Sector1,TRUE,9409.727913,0.0352262,-5.591316281,-8.045345724,-5.615104533,-1.337936488,-1.262431408,0.71814365,-0.544287758,TRUE,2,1
31-01-05,1781500,Sector2,TRUE,9741.196874,-0.345390962,-0.134146849,-15,-0.193300168,-0.73111219,-1.260865621,0.541201822,-0.719663799,FALSE,0,0
28-02-05,1781500,Sector4,FALSE,6376.67552,0.202884174,-0.699964281,-15,0.662936102,-0.704379175,0.342004591,-2.135890027,-1.793885436,FALSE,0,2
31-03-05,1781500,Sector4,TRUE,7670.402062,0.23475186,1.325885388,15,2.197287437,0.271567765,-1.592554306,0.322285471,-1.270268835,FALSE,0,1
29-04-05,1781500,Sector1,TRUE,9471.043217,0.455751323,2.268068089,15,5.096154362,0.706723892,-0.619161086,0.492377108,-0.126783978,FALSE,3,0
31-05-05,1781500,Sector3,TRUE,13787.48369,-0.113545527,-2.929391222,4.910231988,-4.094139596,-1.565869551,-1.781484487,0.526972695,-1.254511792,FALSE,0,0
30-06-05,1781500,Sector3,FALSE,12221.9766,-0.196603823,-2.855887848,7.375170338,,-1.076089845,1.732249505,-0.801037908,0.931211597,TRUE,2,3
29-07-05,1781500,Sector4,FALSE,9819.089269,0.331433355,2.067572467,15,2.476612859,1.529872523,1.505878836,-0.941867939,0.564010897,TRUE,0,0
30-09-05,1781500,Sector2,TRUE,11890.31617,0.032818196,1.582684694,0.806182369,2.193272783,0.69361031,2.044032457,-1.606962247,0.43707021,FALSE,4,2
31-10-05,1781500,Sector8,TRUE,12280.5349,0.319171301,2.989438669,1.503345444,5.470266709,-0.496177704,1.324886272,0.711525472,2.036411745,FALSE,2,2
30-11-05,1781500,Sector4,TRUE,,0.114689852,-0.682729288,15,-2.749117914,-0.403499241,0.566274894,-0.789058271,-0.222783377,TRUE,0,4
30-12-05,1781500,Sector7,TRUE,18058.11961,0.294697451,3.062210466,15,5.55233417,0.170067468,-1.682663503,0.935453055,-0.747210447,TRUE,3,3
31-01-06,1781500,Sector11,FALSE,23379.80142,0.168573108,-0.957668587,6.981490495,-3.931270705,0.001076178,0.916092058,0.124757217,1.040849275,FALSE,0,3
28-02-06,1781500,Sector5,TRUE,27321.00721,-0.189979917,1.200507272,-15,3.215413164,-1.462078185,-2.263902446,-0.202593191,-2.466495637,FALSE,0,1
28-04-06,1781500,Sector2,TRUE,27421.96611,0.033960039,2.619912889,-1.474082674,1.144893677,0.798844121,-0.987311705,-0.287714121,-1.275025826,FALSE,3,0
31-05-06,1781500,Sector5,TRUE,28353.21715,0.270582779,3.805205834,-15,4.757405286,0.492733087,0.883281574,-2.00180714,-1.118525566,FALSE,0,4
30-06-06,1781500,Sector6,TRUE,36025.10945,-0.186826181,-0.59918651,15,-0.313148588,-1.450202672,-0.509614033,-0.480733557,-0.99034759,FALSE,3,4
31-07-06,1781500,Sector6,TRUE,29294.67585,-0.046577177,-5.098019244,-15,-5.862791639,2.565596146,3.204879959,0.577110588,3.781990547,FALSE,2,2
31-08-06,1781500,Sector3,TRUE,27930.21256,0.191406289,0.736564578,3.752620486,0.605600205,-0.758715182,-0.093961614,-0.450380491,-0.544342106,FALSE,2,0
29-09-06,1781500,Sector6,TRUE,33276.23091,0.036983091,-0.340539798,10.50476694,1.584213802,0.337786637,1.02641146,-0.518265913,0.508145546,FALSE,4,3
31-10-06,1781500,Sector8,TRUE,34506.88878,0.017428952,0.215218987,15,-1.323301033,0.055032978,-0.083638909,1.143260549,1.05962164,TRUE,0,0
30-11-06,1781500,Sector2,TRUE,35108.30768,-0.350289484,-0.267594248,-14.24143927,1.369593397,0.102987442,-0.276660626,-1.639949394,-1.91661002,FALSE,0,2
29-12-06,1781500,Sector6,TRUE,22810.23669,0.05890129,-2.459624263,15,-4.079878786,-1.660323844,-0.605932964,-0.139424415,-0.745357378,FALSE,3,0
31-01-07,1781500,Sector2,TRUE,24153.78905,0.388245071,2.395391147,6.713439902,4.128411977,1.307198905,-1.07982954,-0.743032103,-1.822861643,TRUE,2,0
28-02-07,1781500,Sector2,TRUE,33531.37859,-0.083368458,2.082221841,4.094810919,-0.53380609,-0.570541016,-0.698844698,-0.421057951,-1.119902649,FALSE,2,0
30-03-07,1781500,Sector1,FALSE,30735.91926,0.026284732,0.698346971,15,2.421961477,-0.70000569,-0.174018667,-0.028402934,-0.202421601,TRUE,2,3
30-04-07,1781500,Sector8,TRUE,31543.80465,-0.105145873,0.856416674,-7.270148722,3.405613211,-0.766162945,0.934969184,-0.019351084,0.9156181,FALSE,3,1
29-06-07,1781500,Sector5,FALSE,28862.97194,-0.062569946,4.678542167,-15,3.925821075,1.093947934,2.06946998,1.49258202,3.562052,FALSE,3,3
31-07-07,1781500,Sector2,TRUE,27057.01735,0.078186599,0.138901345,-15,-0.044716453,0.183349559,-1.515511493,-0.935883907,-2.4513954,TRUE,4,0
31-08-07,1781500,Sector11,TRUE,29172.51351,0.010520443,0.487214039,-2.725374836,-2.415669126,-0.780352994,-1.890911031,0.373452138,-1.517458893,FALSE,3,0
28-09-07,1781500,Sector2,FALSE,29479.42128,-0.213538105,-1.992430411,7.05112132,-3.808824375,-0.718842084,-0.586340372,-0.100268358,-0.686608729,FALSE,0,0
31-10-07,1781500,Sector2,FALSE,,-0.382140954,-0.491837407,15,0.730886828,-0.547728066,-0.134590216,-0.726586517,-0.861176734,FALSE,2,0
30-11-07,1781500,Sector5,FALSE,14324.71692,-0.168751047,2.016492153,15,-0.20231156,-0.2312022,1.596943596,-2.02381727,-0.426873674,FALSE,4,2
31-12-07,1781500,Sector9,TRUE,11907.40594,-0.795496072,2.050799812,-15,1.602140244,-0.329212018,-0.139945028,0.181412953,0.041467926,TRUE,3,2
31-01-08,1781500,Sector9,TRUE,2435.111288,-0.213782075,-0.492576389,-15,-1.544108709,-0.588798168,0.102377704,0.538610607,0.640988311,FALSE,1,3
29-02-08,1781500,Sector7,FALSE,1914.528144,-0.201583468,1.406665886,-15,3.49772197,-0.879629812,1.192615037,0.662834455,1.855449491,FALSE,4,0
31-03-08,1781500,Sector1,FALSE,1528.590921,0.18896803,-0.304736811,-15,-1.351495807,-0.284347054,1.000537507,-1.514909661,-0.514372154,FALSE,0,3
30-04-08,1781500,Sector9,TRUE,1817.445736,0.315428952,-3.121719135,-15,-2.491142316,-0.900575869,-0.787707726,1.043119279,0.255411552,FALSE,2,3
30-05-08,1781500,Sector4,TRUE,2390.72074,-0.031457803,2.497058907,15,0.605059227,-0.479293711,-1.106236529,-0.023418647,-1.129655177,FALSE,1,1
30-06-08,1781500,Sector9,TRUE,2315.513917,0.012273098,-3.599466349,15,-3.552089661,0.880868293,-0.587789418,1.211183888,0.623394469,TRUE,2,0
31-07-08,1781500,Sector9,TRUE,2343.932446,-0.125023181,-0.783568594,15,1.686239232,0.166742952,-1.009336315,0.049464448,-0.959871867,FALSE,4,0
29-08-08,1781500,Sector1,TRUE,2050.886556,0.417790089,-2.647372388,-15,-4.565479774,1.790095231,-2.049702473,1.485810347,-0.563892126,TRUE,3,0
30-09-08,1781500,Sector7,TRUE,2907.726633,-0.643486275,-1.544133791,15,-2.042736751,-0.343458287,-0.724543751,0.862029347,0.137485596,FALSE,4,2
31-10-08,1781500,Sector6,TRUE,1036.644454,-0.461917839,-2.565704771,15,-4.488941783,-0.246850142,-0.107928044,0.672712912,0.564784868,FALSE,3,0
28-11-08,1781500,Sector1,FALSE,557.7998883,-0.357660483,0.671412828,-15,1.863882389,-1.989368988,1.118530971,-0.904296168,0.214234803,FALSE,2,1
31-12-08,1781500,Sector6,TRUE,358.2969106,-0.453530018,-1.430311848,-15,-1.343200173,-0.311822264,-0.504879395,0.7107001,0.205820705,FALSE,2,0
31-01-00,1783442,Sector2,TRUE,10838.36092,0.07493635,-1.194159891,7.854137564,-4.2581244,-0.327155176,0.882586984,-0.761858465,0.120728519,TRUE,1,2
31-03-00,1783442,Sector11,TRUE,9407.936413,-0.06953673,-2.572957554,6.12123345,-1.668435596,-0.237961201,-0.298037953,-1.788249768,-2.086287721,FALSE,0,0
28-04-00,1783442,Sector1,TRUE,8753.739278,0.162941561,0.000866507,15,-2.814431667,2.256338172,0.45054519,-0.157181787,0.293363403,FALSE,0,4
31-05-00,1783442,Sector3,TRUE,10180.08722,0.205660305,-0.746367635,13.30195527,-1.169077123,0.174939604,0.469700237,-0.602875477,-0.13317524,FALSE,0,2
30-06-00,1783442,Sector5,TRUE,12273.72706,-0.164957657,-0.26771246,-15,-1.807103886,1.229749277,-0.516720063,0.234362081,-0.282357982,FALSE,3,1
31-07-00,1783442,Sector10,TRUE,10249.0818,0.073239532,0.288161203,15,-1.7602388,-0.647902222,0.961137893,-0.102592495,0.858545399,FALSE,3,0
31-08-00,1783442,Sector4,TRUE,10999.71975,0.003063095,2.289803799,15,3.842111471,0.857013697,8.941900108,-1.275091552,-0.380901541,TRUE,3,1
29-09-00,1783442,Sector6,TRUE,11033.41294,-0.168679937,-1.307038853,-15,-2.235489861,0.458471175,0.303266231,-1.977427682,-1.674161451,FALSE,0,1
31-10-00,1783442,Sector9,TRUE,9172.297538,-0.158942193,-4.204450927,-15,-6.790951219,1.192309071,-1.243478868,0.776875855,-0.466603013,TRUE,3,0
30-11-00,1783442,Sector11,TRUE,7714.432454,0.043875271,0.97384837,8.24165219,2.569263637,-1.345100507,0.604701157,0.901486085,1.506187241,TRUE,1,1
29-12-00,1783442,Sector4,TRUE,8052.905272,-0.214569674,1.642932495,-15,-0.779347973,-1.094784232,-0.070412382,-0.313544242,-0.383956624,TRUE,2,2
31-01-01,1783442,Sector4,TRUE,6324.996013,0.421477109,2.535074869,inf,3.606557109,1.675746987,-0.982921577,-2.073330346,-3.056251923,FALSE,1,2
28-02-01,1783442,Sector11,FALSE,8990.837049,-0.137081281,1.705693822,4.079341769,1.056049528,0.220240508,0.541048299,0.019856464,0.560904763,TRUE,2,4
30-03-01,1783442,Sector1,TRUE,7758.36159,0.223204219,2.381443894,-15,0.81968767,0.537399054,0.313376824,-1.11276062,-0.799383796,FALSE,2,0
30-04-01,1783442,Sector4,TRUE,,0.159522919,-0.216838108,-15,1.904699644,0.247891895,0.173653135,-0.541467769,-0.367814634,TRUE,4,0
31-05-01,1783442,Sector5,TRUE,11003.9428,0.113796097,-0.696440986,-15,-1.068263207,1.116103056,-1.660414109,-0.66206589,-2.322479999,FALSE,2,1
29-06-01,1783442,Sector8,TRUE,12256.14854,0.558556592,1.172860325,9.152684141,3.394467166,0.12365417,0.613942191,2.573223586,3.187165778,FALSE,1,0
31-07-01,1783442,Sector5,FALSE,19101.90109,0.265625602,-0.202695266,15,1.354428288,-1.252723842,0.220030423,-0.195246556,0.024783867,FALSE,0,4
31-08-01,1783442,Sector4,TRUE,24175.85506,0.070504728,0.963966499,-15,1.777585978,-0.287845088,0.144457323,-0.87210872,-0.727651397,FALSE,2,3
28-09-01,1783442,Sector2,TRUE,25880.36714,0.073973805,1.132061639,5.547534041,-0.750299828,0.041810027,0.403793827,-0.31275916,0.091034666,FALSE,2,2
31-10-01,1783442,Sector7,FALSE,27794.83637,-0.33700858,3.96000412,-15,2.081617761,-0.093357097,-0.720024017,1.055146399,0.335122382,FALSE,2,2
30-11-01,1783442,Sector1,TRUE,18427.73803,-0.079548251,2.285190668,15,4.263779259,-0.531049739,-2.201377372,1.834069262,-0.36730811,TRUE,0,4
31-12-01,1783442,Sector1,TRUE,16961.84371,-0.076852774,-1.162524295,15,1.323273647,-1.020949804,1.454715603,-1.32196147,0.132754132,FALSE,1,3
31-01-02,1783442,Sector3,TRUE,15658.27898,-0.32424088,4.050660658,4.917012727,5.306053714,0.413497437,0.484859983,-0.867037315,-0.382177332,FALSE,0,1
28-02-02,1783442,Sector1,TRUE,10581.22482,-0.350542667,0.259141293,-15,1.326743635,-0.838913162,0.393588652,0.558659634,0.952248286,FALSE,0,1
29-03-02,1783442,Sector3,TRUE,6872.054049,-0.193667947,-0.010928661,-15,-0.174738772,-0.055554283,0.57918795,0.535828917,1.115016867,TRUE,0,4
30-04-02,1783442,Sector6,FALSE,5541.157447,0.06454487,-1.154989764,15,-3.175899989,1.548229084,0.465771337,1.024763935,1.490535272,FALSE,3,1
31-05-02,1783442,Sector1,TRUE,5898.810736,0.046056512,-0.951845651,15,-0.427259656,-1.097281182,0.040361122,-0.670406735,-0.630045613,FALSE,2,0
28-06-02,1783442,Sector10,TRUE,6170.489383,0.397490899,3.778033279,15,2.450241089,-0.030319485,-2.016411161,1.398997936,-0.617413225,FALSE,4,1
31-07-02,1783442,Sector11,TRUE,8623.202753,-0.225663411,2.214999285,4.175892965,4.715128343,0.089633265,-1.00136832,-0.863792274,-1.865160595,FALSE,2,4
30-08-02,1783442,Sector9,TRUE,6677.261407,0.30606471,-2.239780676,-15,-1.759622395,-0.353162009,-0.003073544,0.277671693,0.274598149,TRUE,0,1
30-09-02,1783442,Sector8,TRUE,8720.935481,-0.501289227,-4.312235674,1.660504367,-2.602883207,-0.69176061,-0.275392453,-0.806261841,-1.081654294,FALSE,1,0
31-10-02,1783442,Sector2,TRUE,4349.224478,-0.101736316,1.20542775,7.940572153,-1.197722604,-0.128937138,1.372701627,-0.398184516,0.974517111,FALSE,3,0
29-11-02,1783442,Sector7,TRUE,3906.750404,0.644140966,-0.449240235,15,-2.875731156,-1.156032478,-2.218563373,-1.422812561,-3.641375933,FALSE,1,0
31-12-02,1783442,Sector6,FALSE,6423.248381,-0.156003452,2.784711068,15,3.799128243,2.513362041,-0.685252587,0.504757383,-0.180495205,FALSE,3,2
31-01-03,1783442,Sector9,FALSE,5421.199459,-0.252812344,1.426083422,-15,1.654052587,0.291080183,0.468251708,1.246324083,1.714575791,TRUE,0,3
28-02-03,1783442,Sector10,TRUE,4050.653317,-0.386283812,1.51024298,-15,3.177776869,0.689381366,-0.151663004,-0.228548296,-0.3802113,FALSE,3,1
31-03-03,1783442,Sector3,TRUE,2485.951512,-0.269737898,-0.548062744,-3.34553156,-0.584287278,1.205114479,-1.085730991,-0.483089865,-1.568820856,TRUE,2,1
30-04-03,1783442,Sector8,FALSE,1815.396177,-0.090251934,0.502699352,-3.85703066,-2.548904597,-1.052304657,1.431802473,-0.088679686,1.343122787,FALSE,1,1
30-05-03,1783442,Sector11,TRUE,1651.553161,0.052843539,3.106658334,4.51304802,4.085801913,0.092918707,-0.105426764,-1.481593752,-1.587020516,FALSE,1,0
30-06-03,1783442,Sector5,TRUE,1738.827076,0.102705286,0.398979201,-15,2.519710145,1.42720255,-0.046117876,0.046686494,0.000568618,TRUE,1,3
31-07-03,1783442,Sector11,TRUE,1917.413808,-0.202892543,0.652655139,6.215502176,-0.920243036,0.313147447,0.339396342,0.753297833,1.092694175,TRUE,3,2
29-08-03,1783442,Sector9,TRUE,1528.384845,-0.078018109,4.586278724,15,3.313987458,-0.191713681,0.033304105,-0.154179257,-0.120875153,FALSE,0,2
30-09-03,1783442,Sector5,TRUE,1409.143149,0.258051749,1.95144252,15,-0.021040319,-0.861309386,1.822336298,-0.899360982,0.922975316,FALSE,1,0
31-10-03,1783442,Sector1,TRUE,1772.775004,-0.052825966,0.301479387,-15,-2.010799538,-0.928725898,0.899689482,1.201329052,2.101018534,FALSE,0,2
28-11-03,1783442,Sector9,TRUE,1679.126452,0.07046234,-1.689425049,-15,0.800979699,-2.801276326,-0.917764786,-0.38964685,-1.307411635,FALSE,2,3
31-12-03,1783442,Sector8,TRUE,1797.441631,-0.166316543,2.937493313,0.775459698,1.685473398,-0.6025454,-0.30801369,-0.909100196,-1.217113886,FALSE,0,4
30-01-04,1783442,Sector2,FALSE,1498.497352,-0.172007258,-2.602093725,7.679878128,-5.091646332,0.014758712,0.034888883,0.37573542,0.410624303,FALSE,0,4
27-02-04,1783442,Sector10,FALSE,1240.744932,-0.072163696,-2.988505678,-15,-2.923283884,-0.072527094,-0.301146562,-0.451753547,-0.752900109,FALSE,4,0
31-03-04,1783442,Sector8,FALSE,1151.208192,0.163144586,-2.079023649,10.70496266,-1.264690246,0.537433161,1.199181689,-1.395414205,-0.196232517,FALSE,1,1
30-04-04,1783442,Sector3,TRUE,1339.021576,0.167263862,4.10045547,1.636782792,2.612751485,-1.16009458,0.40733548,-0.702629573,-0.295294092,FALSE,4,1
31-05-04,1783442,Sector9,TRUE,1562.991496,0.081806362,-1.107524299,-15,-3.906844434,0.083052421,1.569137968,0.910454911,2.47959288,TRUE,4,4
30-06-04,1783442,Sector6,TRUE,1690.854145,0.26028749,-3.062834912,-15,-1.98874968,-2.293242125,-0.839248765,0.919570224,0.080321459,FALSE,4,2
30-07-04,1783442,Sector11,TRUE,2130.962327,0.598314636,1.797493651,-0.412708265,-0.330729144,0.983586745,0.029549149,1.927810738,1.957359887,TRUE,2,2
31-08-04,1783442,Sector11,TRUE,3405.948276,-0.17203617,-1.986163381,8.963324483,-4.913110644,1.743009322,-0.948448941,0.088731159,-0.859717782,FALSE,1,3
30-09-04,1783442,Sector1,TRUE,2820.001979,0.285268431,1.600415979,-15,0.900208253,0.215779717,0.076202587,-1.244048174,-1.167845587,FALSE,0,2
29-10-04,1783442,Sector4,TRUE,3624.459519,0.072845149,-1.621713471,15,1.127649294,-0.213367654,0.747465778,0.331185995,1.078651773,FALSE,0,0
30-11-04,1783442,Sector2,TRUE,3888.483812,0.08186231,0.793297887,-4.814750628,2.863408861,0.410385819,0.141855707,1.469921061,1.611776768,TRUE,4,3
31-12-04,1783442,Sector8,TRUE,4206.804081,0.104048014,0.255284177,-15,3.030509357,-1.438454168,-0.482996999,0.464399656,-0.018597344,TRUE,0,3
31-01-05,1783442,Sector8,FALSE,4644.51369,-0.525023934,-2.666282581,-1.16568132,-0.320927702,-1.950606012,-1.21758823,-0.961209531,-2.178797761,FALSE,1,1
28-02-05,1783442,Sector10,TRUE,2206.032841,-0.189612388,1.255790188,-15,-1.004178573,0.96920477,-0.564191425,0.671891679,0.107700253,TRUE,0,0
31-03-05,1783442,Sector7,TRUE,1787.741687,-0.110104456,0.882688502,15,-1.352078723,-0.729734502,0.515137964,-0.286332261,0.228805703,FALSE,0,1
29-04-05,1783442,Sector2,TRUE,1590.903361,0.34581397,1.717926817,4.072612964,4.053455782,1.152265987,-2.778116375,-0.125730935,-2.90384731,TRUE,3,0
31-05-05,1783442,Sector2,TRUE,2141.059968,-0.09645833,-1.261046921,1.49085239,-3.099904919,-2.371711605,0.121487228,-0.993929718,-0.87244249,FALSE,2,3
30-06-05,1783442,Sector2,TRUE,1934.536898,0.033897074,-2.231927655,7.911977979,-1.924591473,-0.45829711,0.15640051,0.027071285,0.183471796,FALSE,3,1
29-07-05,1783442,Sector6,TRUE,2000.112039,-0.290110259,1.052269794,-15,1.47706318,-2.136020088,0.449873443,-0.264280684,0.18559276,TRUE,3,4
30-09-05,1783442,Sector10,TRUE,958.7109102,0.259116372,1.142129923,15,2.470035582,0.275137245,0.881212285,-0.769540166,0.111672119,FALSE,2,2
31-10-05,1783442,Sector9,FALSE,1207.128603,-0.264317038,-2.092025578,15,-3.443611547,0.375206473,-1.179719491,1.119529812,-0.060189679,FALSE,0,1
30-11-05,1783442,Sector6,TRUE,,-0.102419139,1.861120467,-15,3.884178478,-0.94173067,0.147877224,0.191548892,0.339426116,FALSE,4,0
30-12-05,1783442,Sector9,TRUE,797.1092012,0.082611277,0.439986403,15,1.69393143,-1.041412976,-0.812868381,-1.139094579,-1.95196296,FALSE,4,4
31-01-06,1783442,Sector6,TRUE,862.9594099,-0.294576607,0.66142728,-15,-0.118192596,-0.523597581,1.920262644,-0.862867336,1.057395308,TRUE,3,2
28-02-06,1783442,Sector7,FALSE,608.7517552,-0.288583926,-1.09940198,-15,-3.72250598,-0.251135299,-0.805383646,-0.071318327,-0.876701973,TRUE,2,2
28-04-06,1783442,Sector1,TRUE,462.7861676,-0.16425732,0.4887491,15,1.720600818,-0.402098264,-14.3829931,-0.289134061,-1.727433372,FALSE,4,0
31-05-06,1783442,Sector10,TRUE,386.7701521,-0.686534634,-0.185903254,-15,-2.548554765,-0.79225518,-1.143562236,1.257374153,0.113811917,TRUE,3,0
30-06-06,1783442,Sector9,TRUE,121.2390471,-0.505819704,0.813105014,-15,-1.102224669,1.008417959,3.12497581,-0.548289231,-0.23579165,FALSE,1,2
31-07-06,1783442,Sector11,FALSE,59.91394818,0.032414966,-1.893521296,4.002274931,-4.185759151,-0.110864927,-0.391838124,-1.133667432,-1.525505556,TRUE,1,4
31-08-06,1783442,Sector11,FALSE,61.8560568,0.18429645,-4.141836957,5.82996304,-4.706363367,-0.135749954,-0.299367681,1.165865977,0.866498295,FALSE,3,2
29-09-06,1783442,Sector8,TRUE,73.2559085,-0.268946408,-2.423643754,5.893276875,-4.827230038,-0.245932508,0.733601178,0.28481565,1.018416827,FALSE,0,1
31-10-06,1783442,Sector5,TRUE,53.55399505,0.15284472,0.379594195,15,2.807676567,0.066721692,0.740687945,-1.572259505,-0.831571559,FALSE,2,3
30-11-06,1783442,Sector3,TRUE,61.73944043,-0.635975982,-3.337718809,0.304492024,-2.796837043,2.6168756,-0.029420129,1.628770283,1.599350154,FALSE,2,1
29-12-06,1783442,Sector10,TRUE,22.47463915,-0.173781193,2.003220997,-15,3.28593707,-2.15558989,-0.376172132,0.201981159,-0.174190973,FALSE,2,3
31-01-07,1783442,Sector11,TRUE,18.56896955,0.026448573,0.92290159,-6.02636014,-0.801268645,-0.106440155,-0.246445205,0.516108838,0.269663633,FALSE,3,0
28-02-07,1783442,Sector2,TRUE,19.0600923,-0.098577218,-0.111776019,10.2174221,0.001437424,-0.369116938,-0.800576419,-0.573730673,-1.374307092,FALSE,4,2
30-03-07,1783442,Sector4,TRUE,17.18120142,-0.214603313,1.100580887,15,2.62608597,-0.297526036,-0.45376034,0.639838179,0.186077839,FALSE,3,2
30-04-07,1783442,Sector1,TRUE,13.49405868,-0.176015603,-0.060111257,-15,2.124211421,1.401536049,0.697854624,-0.078634831,0.619219793,FALSE,2,3
29-06-07,1783442,Sector4,TRUE,12.48319551,-0.636873581,0.887280999,15,3.565969334,-1.439494768,-2.471742689,-0.620061025,-3.091803714,TRUE,0,2
31-07-07,1783442,Sector5,FALSE,4.532978087,0.16128094,0.418790912,15,-0.200669154,1.244819219,-0.217041614,2.146028365,1.928986751,FALSE,3,0
31-08-07,1783442,Sector1,TRUE,5.264061052,0.311911558,0.712168867,15,0.005488273,0.176304375,0.199884531,-0.144215287,0.055669244,TRUE,2,4
28-09-07,1783442,Sector6,TRUE,6.905982536,-0.110595189,2.528837881,15,2.789234439,-0.668776879,-5.096367899,0.94811237,0.43847558,TRUE,0,3
31-10-07,1783442,Sector8,TRUE,6.142214091,0.11413799,0.451364156,6.201666048,1.25829081,-0.817636285,-1.615145194,0.311079937,-1.304065257,TRUE,0,3
30-11-07,1783442,Sector5,FALSE,6.843274065,-0.048222765,-1.006060569,-15,-1.596778716,0.238205082,-1.065665046,-0.270958206,-1.336623253,FALSE,0,4
31-12-07,1783442,Sector3,FALSE,6.513272468,-0.067146093,0.281174927,-14.11783747,2.607228488,0.556865565,-0.951009907,-0.492729454,-1.443739361,FALSE,2,1
31-01-08,1783442,Sector5,TRUE,6.075931672,-0.031805498,-2.184872954,15,-4.375509072,0.47587834,0.598964835,0.845757435,1.44472227,FALSE,0,1
29-02-08,1783442,Sector10,TRUE,5.882683642,-0.070093941,1.656502441,15,2.729851994,-1.051742524,0.29533106,2.07591991,2.371250969,FALSE,3,3
31-03-08,1783442,Sector1,TRUE,5.47034316,0.087183133,0.319353528,15,2.630988151,0.826397147,-0.999285577,1.483441613,0.484156036,TRUE,1,4
30-04-08,1783442,Sector9,TRUE,5.947264815,0.026480901,0.623012047,15,2.274097958,-1.443735886,0.699617273,1.04588793,1.745505203,TRUE,0,2
30-05-08,1783442,Sector10,TRUE,6.104753745,0.02543322,-0.035879335,-15,-2.858040146,0.592828221,-1.195010096,-1.30219327,-2.497203366,FALSE,2,2
30-06-08,1783442,Sector2,TRUE,6.260017292,-0.116655199,-0.288063231,15,-1.035135919,2.65582531,0.637771561,0.187020793,0.824792355,FALSE,4,2
31-07-08,1783442,Sector2,FALSE,5.52975373,-0.046041233,-3.441507816,2.184304973,-0.740973376,-0.308481213,-0.062607914,0.113612526,0.051004613,FALSE,1,2
29-08-08,1783442,Sector5,FALSE,5.275157052,0.444959728,0.649131943,15,2.330271697,-0.110975169,0.786918866,0.671499688,1.458418554,FALSE,2,0
30-09-08,1783442,Sector5,TRUE,7.622389501,0.200111553,-2.26863104,15,-4.344494225,-1.674722719,0.070094409,2.590728637,2.660823046,FALSE,3,2
31-10-08,1783442,Sector6,FALSE,9.147717703,-0.12767693,2.246230686,-15,3.004434948,-1.119227454,-1.10374399,1.200028848,0.096284858,TRUE,3,4
28-11-08,1783442,Sector10,TRUE,7.979765193,-0.216126673,0.321640547,-15,1.426781406,0.583015573,-0.933147194,1.668817661,0.735670467,FALSE,4,2
31-12-08,1783442,Sector3,TRUE,6.255125091,-0.467418191,-1.28619298,1.474751774,-3.2077199,0.620503862,-0.680325944,-0.095557029,-0.775882973,FALSE,3,4
31-01-00,1794285,Sector6,TRUE,4630714.351,-0.617818954,1.092141116,15,0.478178809,0.511585641,-0.244187421,-1.001139977,-1.245327398,TRUE,1,4
31-03-00,1794285,Sector7,FALSE,1692452.856,-0.10962793,0.96209281,-15,0.438762209,0.745588962,-0.138953006,-0.828081502,-0.967034507,FALSE,0,1
28-04-00,1794285,Sector5,FALSE,1506912.753,-0.112775594,-0.668035579,-15,0.259898454,-0.822714496,0.215904177,-0.15530148,0.060602698,FALSE,2,3
31-05-00,1794285,Sector3,TRUE,1336969.772,0.252253145,-3.283562504,8.132485995,-0.953257582,-0.198465607,-0.251072869,0.311847488,0.060774618,FALSE,0,2
30-06-00,1794285,Sector6,TRUE,1674224.601,0.116830055,0.439718535,15,-1.946093263,0.294335729,0.059577883,-0.825865132,-0.766287249,FALSE,0,3
31-07-00,1794285,Sector11,TRUE,1869824.353,-0.123930142,0.682742244,12.12246882,-2.072866769,-1.728417229,0.331971958,1.650218266,1.982190225,FALSE,1,1
31-08-00,1794285,Sector6,FALSE,1638096.756,0.043393918,-1.695073029,-15,0.828580446,-0.036109764,2.394716883,0.741339071,3.136055954,TRUE,3,3
29-09-00,1794285,Sector1,TRUE,1709180.192,-0.012994543,-1.894665078,15,0.767851338,-0.084607829,0.611227769,-0.001768657,0.609459112,FALSE,2,2
31-10-00,1794285,Sector10,TRUE,1686970.176,-0.216799128,0.374716805,15,2.736267784,0.458687589,0.550121372,-0.507900938,0.042220434,FALSE,2,4
30-11-00,1794285,Sector1,TRUE,1321236.513,-0.506978713,0.546832528,-15,3.249889807,-0.733339711,0.138733309,1.530694765,1.669428073,FALSE,0,1
29-12-00,1794285,Sector4,TRUE,651397.7264,-0.048204483,1.807174626,9.96476691,0.198711406,1.323340878,-0.643152816,2.155846095,1.51269328,FALSE,0,2
31-01-01,1794285,Sector1,TRUE,619997.4359,-0.241688411,1.246651578,-15,1.125668724,0.936263935,-1.530576892,-0.258914603,-1.789491496,FALSE,3,3
28-02-01,1794285,Sector6,TRUE,470151.2411,0.093463364,0.472562074,-15,1.971490581,1.003393857,-0.144588067,1.545773649,1.401185582,TRUE,3,4
